Price,Car Name,Region,Condition,Mileage,Year,Color,Brand,Log_Price
11550000.0,Land Rover Range Rover Vogue,Ondo State,Local Used,77565.0,2012,Red,Land,16.26219608151216
2436000.0,Honda Accord,Abuja (FCT),Local Used,343597.0,2004,Gray,Honda,14.70586831832087
11960000.0,Lexus ES,Rivers State,Local Used,273619.0,2010,Black,Lexus,16.297078390098797
29120000.0,Land Rover Range Rover Evoque,Lagos State,Local Used,58452.0,2014,Black,Land,17.18693581563342
4200000.0,Toyota Highlander,Enugu State,Local Used,211022.0,2005,Black,Toyota,15.250595321348806
18720000.0,Toyota Highlander,Abuja (FCT),Local Used,487145.0,2010,White,Toyota,16.74510308243252
5985000.0,Lexus ES,Lagos State,Local Used,169049.0,2005,Beige,Lexus,15.604767064058574
3150006.0,Nissan Pathfinder,Lagos State,Local Used,185201.0,1998,Black,Nissan,14.962915233021569
4935000.0,Ford Edge,Akwa Ibom State,Local Used,139715.0,2011,Gray,Ford,15.411863433483942
7350000.0,Toyota Corolla,Lagos State,Local Used,357642.0,2010,Gray,Toyota,15.810211007243431
14175000.0,Toyota Avalon,Enugu State,Local Used,113929.0,2013,White,Toyota,16.466990478124824
16800000.0,Lexus RX 350,Lagos State,Local Used,145483.0,2013,Silver,Lexus,16.636889503897294
6300000.0,Mercedes-Benz GL-Class,Lagos State,Local Used,4042.0,2011,Black,Mercedes-Benz,15.656060350091908
3864000.0,Hyundai I10,Lagos State,Local Used,87051.0,2015,Orange,Hyundai,15.167213733113684
2766750.0,Peugeot 307 1.6 Grand Filou,Kaduna State,Local Used,769219.0,2005,Silver,Peugeot,14.833184265561863
7665000.0,Mercedes-Benz C350,Lagos State,Local Used,,2009,Black,Mercedes-Benz,15.852175200751187
24097500.0,Hyundai Santa Fe SE FWD,Lagos State,Foreign Used,103153.0,2017,Gray,Hyundai,16.99761870013834
3990000.0,Mazda 3,Lagos State,Local Used,253674.0,2004,Gray,Mazda,15.199302039492581
19188750.0,Mercedes-Benz GLA 250,Lagos State,Local Used,113297.0,2015,Purple,Mercedes-Benz,16.769834779883414
22360000.0,Lexus RX 350,Lagos State,Foreign Used,259238.0,2010,Gray,Lexus,16.92278425097389
41600000.0,Lexus RX 350,Oyo State,Local Used,128702.0,2017,Gray,Lexus,17.543610749269952
7696000.0,Honda Pilot,Lagos State,Local Used,182048.0,2010,Blue,Honda,15.8562114012653
6510000.0,Lexus RX 330,Ondo State,Local Used,352654.0,2004,Silver,Lexus,15.688850167794572
9450000.0,BMW 528i,Abuja (FCT),Local Used,275074.0,2011,Black,BMW,16.061525405290027
3150000.0,Mercedes-Benz C200,Abuja (FCT),Local Used,169495.0,2003,Blue,Mercedes-Benz,14.962913328262083
17598000.0,Toyota Corolla LE (1.8L 4cyl 2A),Lagos State,Foreign Used,147502.0,2019,Black,Toyota,16.68329587401228
27258000.0,Mercedes-Benz E300,Lagos State,Local Used,211927.0,2017,Gray,Mercedes-Benz,17.12085765065607
3780000.0,Toyota Corolla,Lagos State,Local Used,186302.0,2009,Black,Toyota,15.145234832145999
36400000.0,Toyota Highlander,Lagos State,Foreign Used,210207.0,2015,Gray,Toyota,17.410079360079497
57200000.0,Land Rover Range Rover,Lagos State,Local Used,32187.0,2013,Black,Land,17.862064473832543
2100000.0,Toyota Camry,Abia State,Local Used,301336.0,2002,Black,Toyota,14.557448378884013
26000000.0,Toyota Land Cruiser Prado,Abuja (FCT),Local Used,186587.0,2008,Black,Toyota,17.073607134447293
14910000.0,Ford Escape,Lagos State,Local Used,8654.0,2018,Silver,Ford,16.517542753809998
15225000.0,Mercedes-Benz CLA-Class,Lagos State,Local Used,,2015,Silver,Mercedes-Benz,16.538449437241677
31200000.0,Mercedes-Benz C300,Abuja (FCT),Foreign Used,85003.0,2015,Silver,Mercedes-Benz,17.25592868483099
2835000.0,Toyota Sienna,Oyo State,Local Used,216273.0,2000,Green,Toyota,14.857552847877614
8925000.0,Honda Pilot,Lagos State,Local Used,155389.0,2014,Silver,Honda,16.004366997674786
11440000.0,Acura ZDX,Abuja (FCT),Local Used,223954.0,2010,Black,Acura,16.25262663132851
2205000.0,Kia Rio,Abuja (FCT),Local Used,199290.0,2011,Black,Kia,14.606238520377719
4160000.0,Honda Accord,Abuja (FCT),Local Used,346637.0,2003,Gold,Honda,15.241025872622032
3150000.0,Mazda 3,Lagos State,Local Used,326441.0,2009,Red,Mazda,14.962913328262083
15600000.0,Honda Accord Crosstour,Abuja (FCT),Local Used,80476.0,2012,Black,Honda,16.562781536322326
4410000.0,Toyota Sequoia,Rivers State,Local Used,164134.0,2005,Black,Toyota,15.299385474180372
12075000.0,Land Rover Range Rover Sport,Rivers State,Local Used,199734.0,2010,Black,Land,16.306647840318643
26250000.0,Lexus NX 200t FWD,Akwa Ibom State,Local Used,62270.0,2017,White,Lexus,17.083176585097142
4095000.0,Toyota Corolla,Lagos State,Local Used,179939.0,2012,Silver,Toyota,15.22527751946952
8400000.0,Mercedes-Benz CLS,Lagos State,Local Used,113958.0,2001,Silver,Mercedes-Benz,15.943742382861153
7875000.0,Mercedes-Benz C300,Edo State,Local Used,112846.0,2010,Black,Mercedes-Benz,15.87920386966009
31200000.0,Lexus RX 350,Abuja (FCT),Foreign Used,54201.0,2015,Black,Lexus,17.25592868483099
10500000.0,Honda Pilot,Rivers State,Local Used,192371.0,2009,Black,Honda,16.166885910365842
3744000.0,Honda Accord,Abuja (FCT),Local Used,190758.0,2006,White,Honda,15.1356653836736
5460000.0,Toyota RAV4,Lagos State,Local Used,162567.0,2008,Red,Toyota,15.512959530871253
6552000.0,Toyota Corolla,Lagos State,Local Used,108582.0,2010,Black,Toyota,15.695281057140182
2625000.0,Honda Accord,Delta State,Local Used,269598.0,2003,Gray,Honda,14.78059183496017
4515000.0,Toyota Matrix,Ogun State,Local Used,433165.0,2002,Blue,Toyota,15.32291596631714
11440000.0,Toyota Corolla,Lagos State,Foreign Used,171419.0,2010,Gold,Toyota,16.25262663132851
12600000.0,Mercedes-Benz GLK-Class,Abuja (FCT),Local Used,145109.0,2010,Gray,Mercedes-Benz,16.349207451286784
9975000.0,Toyota FJ Cruiser Base 4x4,Akwa Ibom State,Local Used,180479.0,2007,Black,Toyota,16.11559262099082
4576000.0,Lexus RX 300,Ogun State,Local Used,403334.0,2003,Black,Lexus,15.336336030573214
19425000.0,Honda Accord,Abuja (FCT),Local Used,175984.0,2018,Blue,Honda,16.782071505698035
2100000.0,Honda Civic,Akwa Ibom State,Local Used,160149.0,2002,Brown,Honda,14.557448378884013
11025000.0,Toyota Highlander,Oyo State,Local Used,87505.0,2008,Green,Toyota,16.21567607000013
11550000.0,Toyota Camry,Lagos State,Foreign Used,221203.0,2012,Black,Toyota,16.26219608151216
8112000.0,Honda Accord,Lagos State,Local Used,210654.0,2010,Gray,Honda,15.908855128087255
12075000.0,Mercedes-Benz E550,Abuja (FCT),Local Used,230404.0,2010,Black,Mercedes-Benz,16.306647840318643
20265000.0,Lexus RX,Lagos State,Local Used,92008.0,2015,Black,Lexus,16.82440586739071
8084998.0,Toyota Corolla,Lagos State,Foreign Used,306978.0,2010,Silver,Toyota,15.905520927307498
3780000.0,Nissan Xterra,Lagos State,Local Used,162037.0,2005,Silver,Nissan,15.145234832145999
8925000.0,Mercedes-Benz C250,Abuja (FCT),Local Used,228007.0,2012,Black,Mercedes-Benz,16.004366997674786
7800000.0,Toyota Highlander Limited V6 FWD,Lagos State,Local Used,191640.0,2004,Black,Toyota,15.869634419864939
2625000.0,Kia Cerato,Abia State,Local Used,83456.0,2008,Silver,Kia,14.78059183496017
6800000.0,Toyota Camry,Ogun State,Local Used,217465.0,2008,Red,Toyota,15.732433317205148
4032000.0,Ford Edge,Abuja (FCT),Local Used,366692.0,2008,White,Ford,15.209773336749183
8295000.0,Lexus RX 330,Lagos State,Local Used,201952.0,2005,Black,Lexus,15.931163602161226
11440000.0,Lexus IS,Lagos State,Local Used,195903.0,2008,White,Lexus,16.25262663132851
12285000.0,Toyota Venza,Abuja (FCT),Local Used,77388.0,2013,Black,Toyota,16.323889645337495
9880000.0,Toyota Camry,Lagos State,Local Used,185305.0,2008,Silver,Toyota,16.10602317093862
21000000.0,BMW 7 Series,Lagos State,Local Used,199746.0,2014,White,BMW,16.860033043306743
3640000.0,Honda Accord,Oyo State,Local Used,319378.0,2004,Silver,Honda,15.10749451433816
4725000.0,Mercedes-Benz M Class,Oyo State,Local Used,217758.0,2003,Silver,Mercedes-Benz,15.368378330550168
3465000.0,Toyota Avalon,Rivers State,Local Used,326803.0,2000,Gold,Toyota,15.058223479206386
5040000.0,Infiniti QX56,Lagos State,Local Used,118211.0,2005,Green,Infiniti,15.43291683846023
3969000.0,Pontiac Vibe,Rivers State,Local Used,,2003,Black,Pontiac,15.194024983717803
53040000.0,Toyota Highlander,Lagos State,Foreign Used,75579.0,2019,Black,Toyota,17.786556922695574
5365500.0,Toyota RAV4,Lagos State,Local Used,259327.0,2006,Black,Toyota,15.495500312725222
65100000.0,Mercedes-Benz GLB-Class,Lagos State,Foreign Used,97992.0,2020,White,Mercedes-Benz,17.99143512253978
7665000.0,New Toyota Camry,Lagos State,Brand New,250645.0,2007,Red,New,15.852175200751187
3622500.0,Toyota Camry 2.4 XLi Automatic,Lagos State,Local Used,392750.0,2006,Brown,Toyota,15.102675229229385
15750000.0,Mercedes-Benz GLK-Class,Abuja (FCT),Local Used,119374.0,2014,Black,Mercedes-Benz,16.572350986727976
11025000.0,Toyota Highlander Limited,Lagos State,Local Used,155599.0,2008,Gray,Toyota,16.21567607000013
8400000.0,Toyota Tacoma,Lagos State,Local Used,198251.0,2003,Black,Toyota,15.943742382861153
5775000.0,Toyota Sienna,Lagos State,Local Used,152341.0,2007,Gold,Toyota,15.56904898753229
5985000.0,Lexus ES,Lagos State,Local Used,243142.0,2005,Black,Lexus,15.604767064058574
32550000.0,Toyota Tacoma,Lagos State,Local Used,26374.0,2020,Gray,Toyota,17.29828795734082
14700000.0,Land Rover Range Rover Evoque,Oyo State,Foreign Used,120431.0,2015,Silver,Land,16.503358119776173
15392000.0,Ford Edge,Lagos State,Foreign Used,256964.0,2014,Gray,Ford,16.549358516856437
10500000.0,GMC Canyon,Lagos State,Local Used,,2012,White,GMC,16.166885910365842
6300000.0,Peugeot 307,Lagos State,Foreign Used,505054.0,2003,Blue,Peugeot,15.656060350091908
2835000.0,Toyota Avensis,Lagos State,Local Used,157513.0,2006,Black,Toyota,14.857552847877614
10605000.0,Toyota Venza,Lagos State,Local Used,225194.0,2009,White,Toyota,16.17683624027606
11440000.0,Honda CR-V,Lagos State,Local Used,70228.0,2012,Black,Honda,16.25262663132851
49350000.0,Mercedes-Benz GLS-Class,Lagos State,Foreign Used,118165.0,2018,White,Mercedes-Benz,17.71444834410719
8400000.0,Lexus RX 350,Lagos State,Local Used,163460.0,2007,Gold,Lexus,15.943742382861153
11500000.0,Toyota Highlander Limited 4x4,Imo State,Local Used,196783.0,2008,Black,Toyota,16.257857680289995
22911000.0,Mercedes-Benz M Class,Lagos State,Local Used,138839.0,2014,Blue,Mercedes-Benz,16.947127746185785
5250000.0,Jeep Cherokee,Lagos State,Local Used,369766.0,2002,Blue,Jeep,15.473738825043979
15600000.0,Mercedes-Benz GLK-Class,Lagos State,Local Used,132541.0,2010,White,Mercedes-Benz,16.562781536322326
3640000.0,Honda Accord,Lagos State,Local Used,128643.0,2003,Gold,Honda,15.10749451433816
89178598.0,Mercedes-Benz GLE-Class,Lagos State,Foreign Used,33685.0,2020,Green,Mercedes-Benz,18.3061516472398
29120000.0,Toyota Highlander,Lagos State,Local Used,162490.0,2016,Black,Toyota,17.18693581563342
5250000.0,Hyundai Sonata,Lagos State,Local Used,207979.0,2012,Blue,Hyundai,15.473738825043979
4672500.0,Mazda CX-7,Rivers State,Local Used,174530.0,2008,Gray,Mazda,15.357205032330024
4725000.0,Lexus GS,Lagos State,Local Used,289916.0,2006,Silver,Lexus,15.368378330550168
7875000.0,Ford Escape,Abuja (FCT),Local Used,539687.0,2014,Black,Ford,15.87920386966009
7014000.0,Hyundai Sonata,Lagos State,Local Used,382976.0,2012,Blue,Hyundai,15.763418852254249
2415000.0,Toyota Camry,Lagos State,Local Used,152341.0,1998,Red,Toyota,14.697210259147399
3150000.0,Honda Pilot,Oyo State,Local Used,168292.0,2003,Green,Honda,14.962913328262083
4410000.0,Toyota Camry,Ogun State,Local Used,196176.0,2007,Gray,Toyota,15.299385474180372
18900000.0,Lexus ES,Abuja (FCT),Local Used,161165.0,2016,Gray,Lexus,16.75467253293992
6300000.0,Toyota Avensis,Oyo State,Local Used,222326.0,2011,Black,Toyota,15.656060350091908
47250000.0,Lexus RX 350,Lagos State,Foreign Used,56362.0,2016,Red,Lexus,17.670963233068047
12600000.0,GMC Terrain,Lagos State,Local Used,219745.0,2015,Black,GMC,16.349207451286784
27040000.0,Mercedes-Benz CLA-Class,Abuja (FCT),Foreign Used,126375.0,2016,Gray,Mercedes-Benz,17.112827846121284
4160000.0,Toyota Camry,Lagos State,Local Used,264964.0,2002,Silver,Toyota,15.241025872622032
4160000.0,Hyundai Sonata,Lagos State,Local Used,342913.0,2008,Black,Hyundai,15.241025872622032
7280000.0,Lexus ES,Abuja (FCT),Local Used,272879.0,2003,Gold,Lexus,15.800641557535496
3885000.0,Audi A6,Enugu State,Local Used,270931.0,1998,Gray,Audi,15.172633799184108
22680000.0,Hyundai Santa Fe,Lagos State,Foreign Used,176502.0,2017,Blue,Hyundai,16.936994080915536
4200000.0,Hyundai Tucson,Lagos State,Local Used,410275.0,2006,Red,Hyundai,15.250595321348806
2415000.0,SsangYong Rexton,Ogun State,Local Used,348151.0,2006,Black,SsangYong,14.697210259147399
5565000.0,Lexus ES 330,Lagos State,Local Used,175242.0,2005,Silver,Lexus,15.532007722386284
13650000.0,Land Rover Discovery,Lagos State,Local Used,83394.0,2010,Black,Land,16.429250152855314
21000000.0,Toyota Sequoia,Imo State,Local Used,133454.0,2012,Black,Toyota,16.860033043306743
4935000.0,Peugeot 206 1.6 HDI,Kaduna State,Foreign Used,163499.0,2005,Blue,Peugeot,15.411863433483942
7280000.0,Toyota Camry,Lagos State,Local Used,310174.0,2007,Red,Toyota,15.800641557535496
8840000.0,Lexus ES,Oyo State,Local Used,108199.0,2007,Silver,Lexus,15.994797547735992
5250000.0,Peugeot 408,Abuja (FCT),Foreign Used,133530.0,2011,Silver,Peugeot,15.473738825043979
36400000.0,Land Rover Range Rover,Abuja (FCT),Local Used,148759.0,2014,Black,Land,17.410079360079497
12688000.0,Lexus GX 470,Abuja (FCT),Local Used,226626.0,2004,Black,Lexus,16.35616730167139
2100000.0,Volvo S60,Abuja (FCT),Local Used,322589.0,2001,Gray,Volvo,14.557448378884013
5460000.0,Toyota Sienna LE FWD (3.3L V6 5A),Lagos State,Local Used,396023.0,2004,Blue,Toyota,15.512959530871253
6825000.0,Toyota Camry,Lagos State,Local Used,281227.0,2008,Red,Toyota,15.736103045555433
8925000.0,Mercedes-Benz C300,Akwa Ibom State,Foreign Used,204129.0,2008,Gray,Mercedes-Benz,16.004366997674786
8190000.0,Hyundai Elantra,Enugu State,Foreign Used,222560.0,2011,Gray,Hyundai,15.918424577929366
8400000.0,Toyota Corolla,Lagos State,Local Used,110998.0,2013,Silver,Toyota,15.943742382861153
4830000.0,Lexus GS,Lagos State,Local Used,382253.0,2007,Blue,Lexus,15.390357232668071
14175000.0,Hyundai Sonata,Ondo State,Foreign Used,159646.0,2016,Gray,Hyundai,16.466990478124824
7696000.0,Ford Edge,Lagos State,Local Used,201394.0,2013,Gray,Ford,15.8562114012653
10400000.0,Mercedes-Benz C300,Lagos State,Local Used,98973.0,2010,Black,Mercedes-Benz,16.15731646026544
4680000.0,Toyota Camry,Lagos State,Local Used,164034.0,2003,Red,Toyota,15.35880888156902
15600000.0,Lexus RX,Lagos State,Foreign Used,177627.0,2009,White,Lexus,16.562781536322326
5649000.0,Toyota Camry,Lagos State,Local Used,366995.0,2007,Green,Toyota,15.546989273329865
4680000.0,Honda CR-V 2.0i ES Automatic,Lagos State,Local Used,333418.0,2002,Gold,Honda,15.35880888156902
6825000.0,Kia Picanto,Lagos State,Local Used,50533.0,2007,Silver,Kia,15.736103045555433
3675000.0,Subaru Forester,Oyo State,Local Used,213054.0,2002,White,Subaru,15.11706396273788
42000000.0,Land Rover Range Rover,Lagos State,Foreign Used,148371.0,2014,Black,Land,17.553180200057167
16120000.0,Honda Accord,Lagos State,Foreign Used,271251.0,2014,Black,Honda,16.595571357077493
42000000.0,Infiniti QX80,Lagos State,Local Used,112689.0,2019,Gold,Infiniti,17.553180200057167
6300000.0,Mercedes-Benz C280,Ogun State,Local Used,298184.0,2009,Gray,Mercedes-Benz,15.656060350091908
5250000.0,Honda Pilot,Rivers State,Local Used,,2008,Black,Honda,15.473738825043979
10500000.0,Mercedes-Benz M Class,Lagos State,Local Used,79597.0,2010,Silver,Mercedes-Benz,16.166885910365842
8925000.0,Mazda 6,Lagos State,Foreign Used,189140.0,2002,Black,Mazda,16.004366997674786
6240000.0,Infiniti FX35,Edo State,Local Used,127353.0,2006,Gold,Infiniti,15.646490900602007
5565000.0,Toyota Camry,Ondo State,Foreign Used,408073.0,2005,Silver,Toyota,15.532007722386284
20800000.0,Mercedes-Benz C300,Lagos State,Local Used,37119.0,2015,Silver,Mercedes-Benz,16.85046359274847
7350000.0,Toyota Corolla,Lagos State,Local Used,171381.0,2010,Silver,Toyota,15.810211007243431
72800000.0,Toyota Land Cruiser,Abuja (FCT),Local Used,243644.0,2013,Black,Toyota,18.10322652690318
4200000.0,Mercedes-Benz C230,Kaduna State,Local Used,1.0,2004,Gray,Mercedes-Benz,15.250595321348806
17160000.0,Toyota Corolla,Lagos State,Local Used,101447.0,2015,Silver,Toyota,16.658091710299146
83200000.0,Mercedes-Benz GLE-Class,Lagos State,Local Used,42435.0,2018,White,Mercedes-Benz,18.236757917810667
8840000.0,Toyota Camry,Edo State,Local Used,126154.0,2007,Silver,Toyota,15.994797547735992
10500000.0,Lexus GS,Ogun State,Foreign Used,216314.0,2005,Black,Lexus,16.166885910365842
19760000.0,Toyota Venza,Lagos State,Foreign Used,231778.0,2012,Silver,Toyota,16.79917030089128
12495000.0,Honda Pilot,Lagos State,Foreign Used,306802.0,2011,Blue,Honda,16.3408392022832
6825000.0,Mercedes-Benz C350,Abuja (FCT),Local Used,2280.0,2008,Black,Mercedes-Benz,15.736103045555433
8400000.0,Lexus ES,Lagos State,Local Used,133017.0,2008,Gray,Lexus,15.943742382861153
4305000.0,BMW 530i,Lagos State,Local Used,77550.0,2005,Gray,BMW,15.275287928131977
5775000.0,Land Rover Range Rover,Abuja (FCT),Local Used,116681.0,2005,Black,Land,15.56904898753229
31200000.0,Lexus GX,Lagos State,Local Used,141784.0,2010,Gray,Lexus,17.25592868483099
8840000.0,Acura MDX,Abuja (FCT),Local Used,292365.0,2007,Gray,Acura,15.994797547735992
5720000.0,Honda Pilot,Rivers State,Local Used,200481.0,2006,Silver,Honda,15.55947953818114
2310000.0,Toyota Camry,Oyo State,Local Used,,2001,Black,Toyota,14.652758515398315
6240000.0,Toyota Corolla,Lagos State,Local Used,160932.0,2003,Gray,Toyota,15.646490900602007
7350000.0,Toyota Camry,Oyo State,Local Used,172580.0,2011,Black,Toyota,15.810211007243431
4725000.0,Toyota Camry,Edo State,Foreign Used,50687.0,2007,Black,Toyota,15.368378330550168
14560000.0,Toyota Camry,Lagos State,Foreign Used,97810.0,2012,Red,Toyota,16.49378866941413
26250000.0,Toyota Highlander,Lagos State,Local Used,92953.0,2016,Blue,Toyota,17.083176585097142
2600000.0,Honda Accord,Abuja (FCT),Local Used,445920.0,2000,Green,Honda,14.77102238760702
12480000.0,Honda Ridgeline,Oyo State,Foreign Used,342726.0,2007,Black,Honda,16.33963800103376
7822500.0,Toyota Camry,Abuja (FCT),Local Used,221364.0,2010,Beige,Toyota,15.872514882361536
8320000.0,Mercedes-Benz M Class,Lagos State,Local Used,146218.0,2008,Black,Mercedes-Benz,15.934172932989691
4725000.0,Kia Mohave,Abuja (FCT),Local Used,197422.0,2012,Black,Kia,15.368378330550168
15600000.0,Land Rover Range Rover Evoque,Lagos State,Local Used,54199.0,2015,White,Land,16.562781536322326
3675000.0,Acura MDX,Oyo State,Local Used,244815.0,2001,Green,Acura,15.11706396273788
5980000.0,Toyota Camry,Lagos State,Local Used,166067.0,2003,Blue,Toyota,15.60393129315088
4410000.0,Toyota Corolla,Lagos State,Local Used,290681.0,2009,Black,Toyota,15.299385474180372
24000000.0,Mercedes-Benz GL-Class,Lagos State,Local Used,177096.0,2015,Gray,Mercedes-Benz,16.993564429978885
9975000.0,Peugeot 508,Abuja (FCT),Local Used,342331.0,2015,Blue,Peugeot,16.11559262099082
2940000.0,Toyota RAV4,Rivers State,Local Used,,2002,Green,Toyota,14.89392047945086
4700000.0,Kia Cerato,Oyo State,Local Used,159723.0,2012,Blue,Kia,15.36307327944622
4836000.0,Toyota Camry,Enugu State,Local Used,164241.0,2004,Gray,Toyota,15.391598697499264
5964000.0,Mazda 6 2.0,Lagos State,Local Used,76839.0,2009,Silver,Mazda,15.601252122539455
8190000.0,Lexus IS,Edo State,Local Used,169651.0,2007,Green,Lexus,15.918424577929366
17850000.0,Toyota Camry,Abuja (FCT),Foreign Used,182316.0,2016,Blue,Toyota,16.69751412221233
15658333.0,Toyota Corolla,Lagos State,Foreign Used,206199.0,2015,Red,Toyota,16.56651385717153
1995000.0,Land Rover Freelander,Oyo State,Local Used,155549.0,2002,Silver,Land,14.506155109559108
7800000.0,Toyota Corolla,Lagos State,Local Used,234136.0,2010,White,Toyota,15.869634419864939
9772875.0,Toyota Highlander 4x4,Lagos State,Local Used,326679.0,2008,Gold,Toyota,16.09512135122247
12075000.0,Mercedes-Benz GLK-Class,Lagos State,Local Used,263279.0,2010,Black,Mercedes-Benz,16.306647840318643
